lat,lon,score_15min,population_density
34.67925976078138,33.02964864345829,87.5,4743.142578125
34.68376871754077,33.0296502506717,87.5,5008.587890625
34.68827767095826,33.02965185824219,87.5,5008.587890625
34.69278662103366,33.02965346616983,87.5,5058.1162109375
34.697295567766794,33.0296550744547,87.5,5058.1162109375
34.70180451115743,33.029656683096874,87.5,4725.3203125
34.70631345120539,33.029658292096435,100.0,4725.3203125
34.71082238791049,33.02965990145345,12.5,2455.166259765625
34.71533132127253,33.02966151116801,0.0,2455.166259765625
34.71984025129132,33.02966312124018,12.5,1247.18896484375
34.67024038795538,33.03510297794981,100.0,3041.02880859375
34.6747493511556,33.03510488019621,100.0,4333.19091796875
34.6792583110143,33.035106782865235,100.0,4333.19091796875
34.68376726753127,33.03510868595697,100.0,4758.87841796875
